tree,date,Source,Length [µm],Comment
27-03-27,4_27_20,bud8_flower_w.tif,3167.86,
27-03-27,4_27_20,bud7_flower_w.tif,3759.86,
27-03-27,4_27_20,bud6_flower_w.tif,3481.5,
27-03-27,4_27_20,bud5_flower_e.tif,3256.25,
27-03-27,4_27_20,bud4_flower_e.tif,3563.39,
27-03-27,4_27_20,bud3_flower_e.tif,3579.02,
27-03-27,4_27_20,bud2_flower_e.tif,3690.46,
27-03-27,4_27_20,bud1_flower_e.tif,3754.68,
27-03-28,4_27_20,bud10_flower_w.tif,3551.85,
27-03-28,4_27_20,bud9_flower_w.tif,3777.74,
27-03-28,4_27_20,bud8_flower_w.tif,3582.89,
27-03-28,4_27_20,bud7_flower_w.tif,2936.99,
27-03-28,4_27_20,bud6_flower_w.tif,3281,
27-03-28,4_27_20,bud5_flower_e.tif,4059.75,
27-03-28,4_27_20,bud4_flower_e.tif,4107.81,
27-03-28,4_27_20,bud3_flower_e.tif,3540.81,
27-03-28,4_27_20,bud2_flower_e.tif,3700.87,
27-03-28,4_27_20,bud1_flower_e.tif,3722.94,
27-03-46,4_27_20,bud10_flower_w.tif,4231.88,
27-03-46,4_27_20,bud9_flower_w.tif,2420.42,
27-03-46,4_27_20,bud8_flower_w.tif,3764.7,
27-03-46,4_27_20,bud7_flower_w.tif,3554.55,
27-03-46,4_27_20,bud6_flower_w.tif,3774.83,
27-03-46,4_27_20,bud5_flower_e.tif,4309.94,
27-03-46,4_27_20,bud4_flower_e.tif,5650.22,
27-03-46,4_27_20,bud3_flower_e.tif,2736.1,
27-03-46,4_27_20,bud1_flower_e.tif,4294.41,
27-03-46,4_27_20,bud2_flower_e.tif,3903.89,"flagged for wrong scale, but probably 3x? very hard to say, consider removing"
27-04-12,4_27_20,bud10_flower_w.tif,1628.53,
27-04-12,4_27_20,bud9_flower_w.tif,1795.76,
27-04-12,4_27_20,bud8_flower_w.tif,1760.9,
27-04-12,4_27_20,bud7_flower_w.tif,1534.92,
27-04-12,4_27_20,bud6_flower_w.tif,1808.55,
27-04-12,4_27_20,bud5_flower_e.tif,1648.16,
27-04-12,4_27_20,bud4_flower_e.tif,1913.9,
27-04-12,4_27_20,bud3_flower_e.tif,1684.76,
27-04-12,4_27_20,bud2_flower_e.tif,1962.38,
27-04-12,4_27_20,bud1_flower_e.tif,1248.67,
27-04-34,4_27_20,bud10_flower_w.tif,4797.01,
27-04-34,4_27_20,bud9_flower_w.tif,4439.48,
27-04-34,4_27_20,bud8_flower_w.tif,5056.28,
27-04-34,4_27_20,bud7_flower_w.tif,4102.18,
27-04-34,4_27_20,bud6_flower_w.tif,5404.25,
27-04-34,4_27_20,bud5_flower_e.tif,4283.27,
27-04-34,4_27_20,bud4_flower_e.tif,4309.22,
27-04-34,4_27_20,bud3_flower_e.tif,4722.72,
27-04-34,4_27_20,bud2_flower_e.tif,4846.6,
27-04-34,4_27_20,bud1_flower_e.tif,4708.99,
