tree,date,Source,Length [µm],Comment
27-03-27,4_18_20,bud3_flower_e.tif,2545.31,
27-03-27,4_18_20,bud2_flower_e.tif,2355.67,
27-03-27,4_18_20,bud1_flower_e.tif,2465.11,
27-03-28,4_18_20,bud10_flower_w.tif,2308.94,
27-03-28,4_18_20,bud9_flower_w.tif,2562.18,
27-03-28,4_18_20,bud8_flower_w_st53_random.tif,1572.43,
27-03-28,4_18_20,bud7_flower_w.tif,2007.37,
27-03-28,4_18_20,bud6_flower_w.tif,2372.37,
27-03-28,4_18_20,bud5_flower_e.tif,2190.47,
27-03-28,4_18_20,bud4_flower_e.tif,2236.71,
27-03-28,4_18_20,bud3_flower_e.tif,2360.19,
27-03-28,4_18_20,bud2_flower_e.tif,2342.35,
27-03-28,4_18_20,bud1_flower_e.tif,2265.1,
27-03-46,4_18_20,bud10_flower_w.tif,2612.56,
27-03-46,4_18_20,bud9_flower_w.tif,2232.43,
27-03-46,4_18_20,bud8_flower_w.tif,1901.74,
27-03-46,4_18_20,bud7_flower_w.tif,2603.58,
27-03-46,4_18_20,bud6_flower_w.tif,1866.27,
27-03-46,4_18_20,bud5_flower_e.tif,2421.75,
27-03-46,4_18_20,bud4_flower_e.tif,2141.8,
27-03-46,4_18_20,bud3_flower_e.tif,2988.83,
27-03-46,4_18_20,bud2_flower_e.tif,3016.71,
27-03-46,4_18_20,bud1_flower_e.tif,2723.8,
27-04-12,4_18_20,bud10_flower_w.tif,1202.19,
27-04-12,4_18_20,bud9_flower_w.tif,1178.1,
27-04-12,4_18_20,bud8_flower_w.tif,1186.04,
27-04-12,4_18_20,bud7_flower_w.tif,1028.13,
27-04-12,4_18_20,bud6_flower_w.tif,1358.29,
27-04-12,4_18_20,bud5_flower_e.tif,1420.22,
27-04-12,4_18_20,bud4_flower_e.tif,1335.57,
27-04-12,4_18_20,bud3_flower_e.tif,1243.88,
27-04-12,4_18_20,bud2_flower_e.tif,1356.64,
27-04-12,4_18_20,bud1_flower_e.tif,1305.26,
27-04-34,4_18_20,bud10_flower_w.tif,3297.04,
27-04-34,4_18_20,bud9_flower_w.tif,3229.93,
27-04-34,4_18_20,bud8_flower_w.tif,2968.58,
27-04-34,4_18_20,bud7_flower_w.tif,3237.72,
27-04-34,4_18_20,bud6_flower_w.tif,2975.13,
27-04-34,4_18_20,bud5_flower_e.tif,2705.35,
27-04-34,4_18_20,bud4_flower_e.tif,2989.68,
27-04-34,4_18_20,bud3_flower_e.tif,3090.65,
27-04-34,4_18_20,bud2_flower_e.tif,2501.35,
27-04-34,4_18_20,bud1_flower_e.tif,2884.68,
