tree,date,Source,Length [µm],Comment
27-03-08,5_2_20,bud1_flower_e.tif,4630.02,
27-03-25,5_2_20,bud10_flower_w.tif,7463.52,
27-03-25,5_2_20,bud9_flower_w.tif,6909.58,
27-03-25,5_2_20,bud8_flower_w.tif,9091.97,
27-03-25,5_2_20,bud7_flower_w.tif,6714.76,
27-03-25,5_2_20,bud6_flower_w.tif,6401.98,
27-03-25,5_2_20,bud5_flower_e.tif,9581.74,
27-03-25,5_2_20,bud4_flower_e.tif,9221.51,
27-03-25,5_2_20,bud3_flower_e.tif,7789.21,
27-03-25,5_2_20,bud2_flower_e.tif,7804.15,
27-03-25,5_2_20,bud1_flower_e.tif,8208.15,
27-03-27,5_2_20,bud10_flower_w.tif,6836.27,
27-03-27,5_2_20,bud9_flower_w.tif,6991.2,
27-03-27,5_2_20,bud8_flower_w.tif,7747.2,
27-03-27,5_2_20,bud7_flower_w.tif,5406.51,
27-03-27,5_2_20,bud6_flower_w.tif,5676.47,
27-03-27,5_2_20,bud5_flower_e.tif,6826.32,
27-03-27,5_2_20,bud4_flower_e.tif,6722.91,
27-03-27,5_2_20,bud3_flower_e.tif,6240.06,
27-03-27,5_2_20,bud2_flower_e.tif,6744.38,
27-03-27,5_2_20,bud1_flower_e.tif,7886.89,
27-03-28,5_2_20,bud10_flower_w.tif,8030.87,
27-03-28,5_2_20,bud9_flower_w.tif,6970.93,
27-03-28,5_2_20,bud8_flower_w.tif,6220.75,
27-03-28,5_2_20,bud7_flower_w.tif,7817.15,
27-03-28,5_2_20,bud6_flower_w.tif,5541.93,
27-03-28,5_2_20,bud5_flower_e.tif,7764.17,
27-03-28,5_2_20,bud4_flower_e.tif,6853.51,
27-03-28,5_2_20,bud3_flower_e.tif,7626.02,
27-03-28,5_2_20,bud2_flower_e.tif,5638.79,
27-03-28,5_2_20,bud1_flower_e.tif,6749.48,
27-03-46,5_2_20,bud10_flower_w.tif,8752.69,
27-03-46,5_2_20,bud9_flower_w.tif,5356.96,
27-03-46,5_2_20,bud8_flower_w.tif,6687.4,
27-03-46,5_2_20,bud7_flower_w.tif,7378.98,
27-03-46,5_2_20,bud6_flower_w.tif,7388.06,
27-03-46,5_2_20,bud5_flower_e.tif,7834.73,
27-03-46,5_2_20,bud4_flower_e.tif,7391.38,
27-03-46,5_2_20,bud3_flower_e.tif,8519.3,
27-03-46,5_2_20,bud2_flower_e.tif,10432.76,
27-03-46,5_2_20,bud1_flower_e.tif,5856.76,
27-04-12,5_2_20,bud10_flower_w.tif,3005.54,
27-04-12,5_2_20,bud9_flower_w.tif,2593.94,
27-04-12,5_2_20,bud8_flower_w.tif,2074.27,
27-04-12,5_2_20,bud7_flower_w.tif,3367.38,
27-04-12,5_2_20,bud6_flower_w.tif,2824.85,
27-04-12,5_2_20,bud5_flower_e.tif,1895.93,
27-04-12,5_2_20,bud4_flower_e.tif,2249.44,
27-04-12,5_2_20,bud3_flower_e.tif,3294.16,
27-04-12,5_2_20,bud2_flower_e.tif,3042.3,
27-04-12,5_2_20,bud1_flower_e.tif,3259.62,
27-04-34,5_2_20,bud10_flower_w.tif,11662.63,
27-04-34,5_2_20,bud9_flower_w.tif,7907.86,
27-04-34,5_2_20,bud8_flower_w.tif,9376.68,
27-04-34,5_2_20,bud7_flower_w.tif,8981.79,
27-04-34,5_2_20,bud6_flower_w.tif,9706.09,
27-04-34,5_2_20,bud5_flower_e.tif,9414.08,
27-04-34,5_2_20,bud4_flower_e.tif,11878.64,
27-04-34,5_2_20,bud3_flower_e.tif,10595.85,
27-04-34,5_2_20,bud2_flower_e.tif,9842.65,
27-04-34,5_2_20,bud1_flower_e.tif,9019.33,
