tree,date,Source,Length [µm],Comment
27-02-08,4_11_2020,bud10_flower_w.tif,1417.93,
27-02-08,4_11_2020,bud9_flower_w.tif,1573.24,
27-02-08,4_11_2020,bud8_flower_w.tif,1508.89,
27-02-08,4_11_2020,bud7_flower_w.tif,1721.07,
27-02-08,4_11_2020,bud6_flower_w.tif,1668,
27-02-08,4_11_2020,bud5_flower_e.tif,1459.32,
27-02-08,4_11_2020,bud4_flower_e.tif,1410.17,
27-02-08,4_11_2020,bud3_flower_e.tif,1501.15,
27-02-08,4_11_2020,bud2_flower_e.tif,1422.7,
27-02-08,4_11_2020,bud1_flower_e.tif,1622.41,
27-02-19,4_11_2020,bud10_flower_w.tif,1078.63,
27-02-19,4_11_2020,bud9_flower_w_53.tif,1339.04,
27-02-19,4_11_2020,bud8_flower_w.tif,1090.27,
27-02-19,4_11_2020,bud7_flower_w_53.tif,1341.23,
27-02-19,4_11_2020,bud6_flower_w_53.tif,1177.02,
27-02-19,4_11_2020,bud5_flower_e.tif,1020.86,
27-02-19,4_11_2020,bud4_flower_e_53.tif,1130.9,
27-02-19,4_11_2020,bud3_flower_e_52.tif,737.35,
27-02-19,4_11_2020,bud2_flower_e.tif,1196.84,
27-02-19,4_11_2020,bud1_flower_e.tif,990.62,
27-02-65,4_11_2020,bud10_flower_w.tif,2045.87,
27-02-65,4_11_2020,bud9_flower_w.tif,2461.8,
27-02-65,4_11_2020,bud8_flower_w.tif,2085.73,
27-02-65,4_11_2020,bud7_flower_w.tif,2130.48,
27-02-65,4_11_2020,bud6_flower_w.tif,2068.34,
27-02-65,4_11_2020,bud5_flower_e.tif,1887.28,
27-02-65,4_11_2020,bud4_flower_e.tif,2074.99,
27-02-65,4_11_2020,bud3_flower_e.tif,2376.57,
27-02-65,4_11_2020,bud2_flower_e.tif,2054.33,
27-02-65,4_11_2020,bud1_flower_e.tif,2098.38,
27-03-08,4_11_2020,bud10_flower_w.tif,1502.36,
27-03-08,4_11_2020,bud9_flower_w.tif,1696.52,
27-03-08,4_11_2020,bud8_flower_w.tif,1588.48,
27-03-08,4_11_2020,bud7_flower_w.tif,1253.28,
27-03-08,4_11_2020,bud6_flower_w.tif,1342.34,
27-03-08,4_11_2020,bud5_flower_e.tif,1605.25,
27-03-08,4_11_2020,bud4_flower_e.tif,1293.36,
27-03-08,4_11_2020,bud3_flower_e.tif,1650.7,
27-03-08,4_11_2020,bud2_flower_e.tif,1419.87,
27-03-08,4_11_2020,bud1_flower_e.tif,1487.12,
27-03-25,4_11_2020,bud10_flower_w.tif,1586.32,
27-03-25,4_11_2020,bud9_flower_w.tif,1583.73,
27-03-25,4_11_2020,bud8_flower_w.tif,1986.17,
27-03-25,4_11_2020,bud7_flower_w.tif,1701.34,
27-03-25,4_11_2020,bud6_flower_w.tif,1366.44,
27-03-25,4_11_2020,bud5_flower_e.tif,1769.2,
27-03-25,4_11_2020,bud4_flower_e.tif,1290.9,
27-03-25,4_11_2020,bud3_flower_e.tif,1877.79,
27-03-25,4_11_2020,bud2_flower_e.tif,1832.18,
27-03-25,4_11_2020,bud1_flower_e.tif,1764.19,
27-03-27,4_11_2020,bud10_flower_w.tif,1659.94,
27-03-27,4_11_2020,bud7_flower_w.tif,1660.58,
27-03-27,4_11_2020,bud4_flower_e.tif,1691.65,
27-03-27,4_11_2020,bud1_flower_e.tif,1749.75,
27-03-27,4_11_2020,bud8_flower_w.tif,1883,
27-03-27,4_11_2020,bud5_flower_e.tif,1831.57,
27-03-27,4_11_2020,bud2_flower_e.tif,1692.52,
27-03-27,4_11_2020,bud9_flower_w.tif,1912.21,
27-03-27,4_11_2020,bud6_flower_w.tif,1862.03,
27-03-27,4_11_2020,bud3_flower_e.tif,1788.15,
27-03-28,4_11_2020,bud10_flower_e.tif,1972.81,
27-03-28,4_11_2020,bud9_flower_e.tif,1983.7,
27-03-28,4_11_2020,bud8_flower_e.tif,1605.44,
27-03-28,4_11_2020,bud7_flower_e.tif,1865.26,
27-03-28,4_11_2020,bud6_flower_e.tif,1790.64,
27-03-28,4_11_2020,bud5_flower_e.tif,2053.76,
27-03-28,4_11_2020,bud4_flower_e.tif,1758.52,
27-03-28,4_11_2020,bud3_flower_e.tif,1678.48,
27-03-28,4_11_2020,bud2_flower_e.tif,1864.18,
27-03-28,4_11_2020,bud1_flower_e.tif,1635.19,
27-03-46,4_11_2020,bud10_flower_w.tif,1880.02,
27-03-46,4_11_2020,bud9_flower_w.tif,2376.12,
27-03-46,4_11_2020,bud8_flower_w_53.tif,1456.33,
27-03-46,4_11_2020,bud7_flower_w.tif,1650.78,
27-03-46,4_11_2020,bud6_flower_w.tif,1978.6,
27-03-46,4_11_2020,bud5_flower_e.tif,2151.82,
27-03-46,4_11_2020,bud4_flower_e.tif,1957.35,
27-03-46,4_11_2020,bud3_flower_e.tif,1850.09,
27-03-46,4_11_2020,bud2_flower_e_very_late53.tif,2121.09,
27-03-46,4_11_2020,bud1_flower_e.tif,1873.63,
27-04-12,4_11_2020,bud10_flower_w.tif,975.59,
27-04-12,4_11_2020,bud9_flower_w.tif,902.13,
27-04-12,4_11_2020,bud8_flower_w.tif,1030.48,
27-04-12,4_11_2020,bud7_flower_w.tif,953.48,
27-04-12,4_11_2020,bud6_flower_w.tif,931.85,
27-04-12,4_11_2020,bud5_flower_e.tif,1064.33,
27-04-12,4_11_2020,bud4_flower_e.tif,919.76,
