gene_id	27_02_19_6_12_19_R1	27_02_19_6_12_19_R2	27_02_19_6_12_19_R3	27_02_19_6_29_19_R2	27_02_19_6_29_19_R3	27_02_19_7_18_19_R1	27_02_19_7_18_19_R2	27_02_19_7_18_19_R3	27_03_08_6_12_19_R1	27_03_08_6_12_19_R2	27_03_08_6_12_19_R3	27_03_08_6_29_19_R2	27_03_08_6_29_19_R3	27_03_08_7_18_19_R1	27_03_08_7_18_19_R2	27_03_08_7_18_19_R3	27_03_25_6_12_19_R1	27_03_25_6_12_19_R2	27_03_25_6_12_19_R3	27_03_25_6_29_19_R2	27_03_25_6_29_19_R3	27_03_25_7_18_19_R1	27_03_25_7_18_19_R2	27_03_25_7_18_19_R3	27_03_46_6_12_19_R1	27_03_46_6_12_19_R2	27_03_46_6_12_19_R3	27_03_46_6_29_19_R2	27_03_46_7_18_19_R1	27_03_46_7_18_19_R2	27_03_46_7_18_19_R3	27_04_12_6_12_19_R1	27_04_12_6_12_19_R2	27_04_12_6_12_19_R3	27_04_12_6_29_19_R2	27_04_12_6_29_19_R3	27_04_12_7_18_19_R1	27_04_12_7_18_19_R2	27_04_12_7_18_19_R3	27_04_34_6_12_19_R1	27_04_34_6_12_19_R3	27_04_34_6_29_19_R2	27_04_34_6_29_19_R3	27_04_34_7_18_19_R1	27_04_34_7_18_19_R2	27_04_34_7_18_19_R3
Pcer_000281	0.91905012125509	0.777576100876926	0.674264010433441	1.09971235004533	0.919421824882363	1.13633091271172	0.92408666446916	0.939562237609366	1.36508732310048	1.15785839213713	1.20886243059567	1.35362885556919	1.3087419251443	1.35626109383761	1.737454979071	1.51203917310695	1.49034779792221	1.58427557954242	1.58803591482681	1.76787516320323	1.57828403072943	1.87653863446354	1.62056734984803	1.81651793330871	1.24876842950838	1.36779199312009	1.02091161407058	1.42230029702507	1.52790915112962	1.51807716335091	1.39125926555879	1.66753812708485	1.40875106128589	1.63637113493349	1.3998601779228	1.90365066350639	1.65435735692904	1.52372489221442	1.88113891512794	1.14563549586271	0.979802476056639	1.24958105442894	1.15348297654631	1.46130929685777	1.41095453415972	1.57089269907945
Pcer_000625	1.12642328607111	1.49932032203906	1.2403959540992	1.21992095383422	0.690048885797869	1.05470533220893	1.39218398319607	1.43141542140017	1.34235370654747	1.15075998461734	1.72664602729964	1.21402035817557	1.01871806996954	1.28549149911745	1.48015257824548	1.67162629916789	1.88247227912177	1.9145853240274	2.15361896677879	1.68509384302458	1.77466146114972	1.79643253343559	1.97098206252431	1.67328669575722	1.72888392014121	1.61645523334446	1.40027393987799	1.69216323406374	1.30037638614835	1.19035854949343	1.42881467268301	1.76540180454082	1.81476643427025	1.28997727455505	1.36424377405436	1.17019127992945	1.78274025142123	1.63903535470581	1.76099643552411	1.43180582288072	1.2132752025438	1.10384059721234	1.13490885888472	0.949348260796154	1.16970273648065	0.830014066735843
Pcer_000750	0.596354302101029	0.44404330720118	0.535009814448918	0.599031537013016	0.518565791234169	0.723486745887816	0.713972324123827	0.696493076800995	1.32566791117678	1.46261584593161	1.1774912425197	1.00113616489976	1.2142315034703	1.07441214646096	0.965890473009607	1.09395546246473	2.00690996098334	1.96227761121328	2.0983554163092	2.08517059924466	1.82477410548829	2.07406147001391	2.09643606326846	1.97939604292869	1.28251010251593	1.20891138941475	1.03471498412945	1.41555700300543	1.20389860157298	1.36999270825466	1.24431682863663	1.71034259559859	1.05594345089336	1.39997608798461	1.26839275593442	1.66936958833661	0.891608619228659	1.00353501507236	1.26208736091569	1.28252341476045	0.990453788225	0.893203460034518	1.23607942607828	0.927674094852078	0.929114554056268	0.686191546123933
Pcer_001345	0.865458804724581	0.7196581389571	0.748107792111938	0.684162942888441	0.966037390837513	0.554178748272367	0.817963645781111	1.0645396878816	0.516371815173264	0.753044008186663	0.79616169651115	0.573262813652674	0.801784521556616	0.635239957020214	0.759162891365434	0.844907720563088	1.5502283139997	1.50793439343682	1.55183718902499	1.48832915268291	1.70406658733943	1.47591840545323	1.81332981423599	1.68322224650838	0.548226605288451	0.717916863351064	0.602119019812372	0.364186064712538	0.951859785828157	0.967914211744479	0.988747570227815	0.95523025165013	1.10818598094511	1.02682229459291	1.32750620821167	1.54627934538843	1.22575406107846	1.52575169188825	1.25697437378043	0.769315314835904	0.993575054082659	0.986582918884984	0.722462749339134	1.19025697085794	1.46912632903398	1.15074226627195
Pcer_001479	1.40785328835528	1.08970540656623	1.49550632541838	1.71412580192966	1.55687581345433	1.55883869291033	1.37564207645478	1.4074685963513	0.936640660354107	0.917426886206319	1.33941682920271	1.0785061753247	1.28000257863436	1.22139524829065	1.70714467268941	1.17563845114059	1.42712027563246	1.25043340001368	1.51770566419194	1.81070535707876	1.67544192171916	1.69303944918726	1.95197969205624	1.82025783885947	1.10062359796214	1.07430286098636	1.43210150908863	1.28809343212327	1.46100681125427	1.20262840102066	1.02985760309835	1.44432031520462	1.31115451060892	1.64945273327732	1.69676742214748	1.33073804558776	1.59114073537884	1.74925985300933	1.53946255846926	0.946988690855457	1.43959718504979	0.955019016111909	1.18873509790599	1.12650984124806	0.649852339406461	1.24834579857724
Pcer_001646	1.51531732478437	1.27317157461427	1.42718051358198	1.84279378008227	1.43601219011332	1.3646985921056	1.32714661693261	1.28521079736122	0.959293897909387	1.40216328113251	1.16816882348925	1.18394957069797	1.43854733237026	1.61907037098904	1.22432410460297	1.09269179709447	1.48173635041878	1.3953123267626	1.70440239612877	1.32725694777141	1.87616005217005	1.70289929335341	1.47766337563422	1.52052866289588	1.10621498148586	1.05251110594539	0.989169005401199	1.04669669542963	0.682541640103838	0.958671063556095	1.08808945063064	1.73721669045379	1.29333853265416	1.36183669592722	1.59860767657804	1.27173752194058	1.43749922659772	1.489740670854	0.949254217036324	1.3677756941937	1.62144157929383	1.96653372779403	1.70865300359303	1.24553980126296	1.78360783475024	1.37467233626459
Pcer_002463	1.14893239299313	0.931511111987041	1.0404703324854	1.43865077769274	1.31218861973291	2.00975472411085	1.66914898768214	1.45899774015152	0.94670625440469	1.04774802504072	0.901874515783652	0.817149502963579	1.20676540139448	1.1282277236102	0.710259918836455	1.11254773768624	1.60960529842428	1.51896272519238	1.5666992906901	1.81151176846041	2.051000142411	1.62515435951812	1.53373543896932	1.7509520579348	1.76772459861133	1.26033593534565	1.49291780394937	1.98233671495966	1.55248907663114	0.947091093159288	1.52423268519176	1.69675569247752	1.60075855555122	1.62815563771136	1.55661629285762	1.44160843632358	1.82657771727587	1.61273108398736	1.41943629936233	1.34200568752205	1.27524659254342	1.38298338588585	0.828546577377746	1.39383634869655	1.57691306783461	1.42474771261882
Pcer_015972	0.900343853614667	0.784248059127514	0.781160805131632	1.74991542481492	1.64212889166255	2.42933544625132	2.09702823521514	2.10908007375258	0.98678349129994	1.13223982502725	0.956741841625156	0.988466638791284	0.911327234074064	0.901047542525461	0.734602414541765	0.999731843042913	1.36443007005471	1.05575175941377	1.21974762500641	2.07314941268949	2.08301577150341	3.2084252068923	2.94513852390164	3.01019803803943	0.630996206961072	0.7120906153265	0.57938200000275	0.60521501613929	0.689150203278127	0.414922248055758	0.390741242042976	1.47810912087333	1.86489235900057	1.66519839406642	2.15978931819975	1.931958127823	2.9855285420976	2.9875493344435	2.95369652189514	0.523889123478338	0.760039647741354	1.11889453948863	0.992229027962599	2.43284297101129	1.94813837899181	2.1286316258706
Pcer_015974	1.71159586535798	1.85626111468573	1.75640289400158	1.96131389977854	1.99856318286379	1.98844185832286	2.21922261430679	2.19621695874796	0.0871909441998066	0.132366839796025	0	0.319917386724609	0	0.239064930813088	0	0	1.18435196850468	1.57151691428523	1.88092505202709	1.71930866167981	2.05743938469078	2.40297136760238	2.41823091309809	2.54485488604454	0	0.135168801338896	0	0.198574591078571	0.277999850654168	0.21894836380781	0.288483251422181	1.52321880333555	1.34902620049464	1.38709554009029	1.34616717724614	1.803160562398	1.87500013490174	1.82129432296277	1.73503249171783	1.63967706570866	1.00784623533132	1.26849626285007	1.50411361834249	1.74713982135315	2.17212030780453	1.60339428646213
Pcer_015976	0.597961942950019	0.675110493073794	0.592785814969327	1.58556951508501	1.63065874928181	2.36282281644555	2.11116220444517	2.07263253793819	0.217299306938043	0.449213376908461	0.304039064476522	0.153646838634885	0.321447064803662	0.284232629959753	0.217339540582871	0.271968762488536	1.35266751308902	1.20104101081626	1.32270791994366	2.12966318079995	2.2285605481294	3.26488001657971	3.11790300252341	3.02010205355172	0.166806823327371	0.190955840518718	0.0904885745251077	0.115054873158551	0.150864428871822	0.141139254315027	0.0882233089699674	1.21884919999629	1.44248138664828	1.35768524528342	2.12971239480241	1.83899048204454	2.99849410618076	3.04189919049324	3.04349667371212	0.53209364743249	0.643701126341654	1.12254851771158	1.03264839661634	2.41801424933784	1.95110349738952	2.22236619479987
