gene_id	27_02_19_6_12_19_R1	27_02_19_6_12_19_R2	27_02_19_6_12_19_R3	27_02_19_6_29_19_R2	27_02_19_6_29_19_R3	27_02_19_7_18_19_R1	27_02_19_7_18_19_R2	27_02_19_7_18_19_R3	27_03_08_6_12_19_R1	27_03_08_6_12_19_R2	27_03_08_6_12_19_R3	27_03_08_6_29_19_R2	27_03_08_6_29_19_R3	27_03_08_7_18_19_R1	27_03_08_7_18_19_R2	27_03_08_7_18_19_R3	27_03_25_6_12_19_R1	27_03_25_6_12_19_R2	27_03_25_6_12_19_R3	27_03_25_6_29_19_R2	27_03_25_6_29_19_R3	27_03_25_7_18_19_R1	27_03_25_7_18_19_R2	27_03_25_7_18_19_R3	27_03_46_6_12_19_R1	27_03_46_6_12_19_R2	27_03_46_6_12_19_R3	27_03_46_6_29_19_R2	27_03_46_7_18_19_R1	27_03_46_7_18_19_R2	27_03_46_7_18_19_R3	27_04_12_6_12_19_R1	27_04_12_6_12_19_R2	27_04_12_6_12_19_R3	27_04_12_6_29_19_R2	27_04_12_6_29_19_R3	27_04_12_7_18_19_R1	27_04_12_7_18_19_R2	27_04_12_7_18_19_R3	27_04_34_6_12_19_R1	27_04_34_6_12_19_R3	27_04_34_6_29_19_R2	27_04_34_6_29_19_R3	27_04_34_7_18_19_R1	27_04_34_7_18_19_R2	27_04_34_7_18_19_R3
Pcer_037417	0.972432473522474	1.0767899030326	1.06293951413051	1.47222959677709	1.54389365905069	1.3869681340839	1.45963612909986	1.32439528690889	1.38809274306127	1.47191456254004	1.20354301197844	1.46788886413599	1.62517207867655	1.64885302976659	2.05287654602382	1.70489626307877	1.3050230239902	1.28407086431366	0.91951034335826	1.39587482159925	1.40646138280069	1.61890456197588	1.26658528433654	1.58651149919498	1.80022685287353	2.42514549882329	1.24747041618755	1.30976206805817	1.01687063860892	1.45436717615134	1.46113950792217	0.933406222638865	1.51386643849544	1.18941261739461	1.06184248956971	1.55588585844237	1.16500440333926	1.3030320385442	1.36110218626907	0.897650884287549	1.17647292504707	1.58014688833679	1.3125576661881	1.30707419007034	1.41425650102474	1.58236759534344
Pcer_037439	0.322234936977192	0.255640169866707	0.197045131039101	0.83346418625026	0.669937405522356	0.211166512074363	0.571855434070717	0.210832075150058	0.114006134357997	0.0972002107518531	0.62489296477112	0.283018715887123	1.09961312100164	1.11667025767781	0.4152919989997	1.26523853823315	0.464022025068079	1.50762199614374	1.11349663185882	1.41985823912357	2.10258869236625	1.17340771494728	1.06128937355639	1.48810382926496	0.437204702214635	0.147680076266012	0.365693950154603	0.956311893813582	0.453315783477118	0.613574612353528	0.917591885007156	0.0838290688139477	0.0573363979998283	0.27698000911854	0.575152184941636	0.439510916045078	0.239274347643093	0.619818135732783	0.492857357001326	0.0799814750296256	0.224817349731759	0.258711447200232	0.69171365355091	0.310600429053642	0.236433250759516	0.237891070110871
Pcer_037596	0.358884900185562	1.25530972276194	0.978505805897752	1.20588607285985	0.895900251826399	1.54633622522276	1.39352863057781	1.148458085937	0.990855942335651	0.828962650193434	0.694695980549796	1.5864179751421	1.43778088683707	1.52039749651836	1.85648328569739	1.5146114955976	1.13702434161051	1.01945760325274	1.41836941242554	1.85234691388284	1.81665417521732	1.83890701519732	1.63065855348124	1.78766961717324	1.51479245165512	1.80330522638155	1.36416198707005	1.79853794337486	1.65902033411323	1.52291550678759	1.55692555950706	0.535734603191273	0.675558400893711	0.778177888986666	1.18784982481458	1.71059984637025	1.56900792440259	1.57876321781618	1.63310150796309	0.687324260217152	0.487151387454427	1.45522673077664	1.36547947666426	1.28576631690724	1.47014871829588	1.48805211963507
Pcer_037933	0.892358220333775	2.04773155229347	1.67902945801328	1.72856724143077	1.85928212714716	2.27430011808986	2.11034616120387	1.82675041618605	1.43670678015064	0.794025918036895	1.42318857198733	2.09350370438364	2.15109151328093	2.54817733631282	2.61049631941363	2.43163288679458	1.83663659059637	1.82707384462035	2.24213144406091	2.32816365447919	2.57836283928665	2.65876548466196	2.49105761045018	2.66770899376305	2.06997979519988	2.24517926031329	1.65412519509399	2.36794858624852	2.52537514183362	2.46296263134951	2.41909433994817	1.33295423656183	1.27645187196331	1.7495210206213	1.74864213409458	2.46722363951565	2.33903553016606	2.45890202480232	2.27088470319001	1.43516856937657	1.12089745283311	2.58106692270622	2.20838429759522	2.27648184843006	2.63911039963559	2.44751530897897
Pcer_038228	1.67813938146748	1.68825981368817	1.86322581249332	2.29122824746269	1.91105262334064	2.61615162847582	2.25235186811317	1.99553642616991	1.77173310690506	1.58188170366305	1.52452883315816	2.39974301920852	1.95617627162519	2.42313239343662	2.58320357693973	2.49808386435682	1.96005830450866	2.00984826677253	2.18395852666568	2.65040131405877	2.477185669585	2.30052747755457	2.23211874361439	2.45747986734287	2.02242982296198	1.96902283826558	2.20312568704414	2.76566027589096	2.55495737266393	2.65166826219815	2.55626196184675	0.825194222080243	1.68797992539763	1.22647296647184	2.26419306039017	2.86254013766111	2.71418083695893	2.54753788446056	2.80644797302079	1.13371137856414	1.4560829825805	2.53230870812701	2.25729490176739	2.41750982536861	2.62784990323421	2.36541396601578
Pcer_038885	1.38219396597812	2.46088347349181	2.10170144152504	2.53513189484721	2.33783746190518	3.03760935926972	2.88685764618744	2.72389316921957	2.42980690954231	2.00619306543827	2.12428308697117	3.13858985427531	2.87537695115289	3.30132997344883	3.44753488973447	3.45128841362178	2.82938124623354	2.69886703123912	3.08942346168009	3.38144933287654	3.3014597685569	3.55368696835207	3.37721850596766	3.54271057231521	2.78877495305374	2.76129019610464	2.45132478838525	3.12901943010531	3.37512410889902	3.14055015224592	3.25589191732246	1.20269478801088	1.8931440412871	2.06784632624547	2.56343367092728	2.87787437884574	2.91373839692107	2.88721444549356	2.90729999665495	1.69182273674838	1.99902712951608	3.32250375246178	2.97480803048194	2.97620005569388	3.27409624200508	3.14362658017219
Pcer_038886	1.32226077914575	2.31748828666228	1.936558126323	2.38675517900334	2.22385006327022	3.00486573620769	2.83392320968904	2.64898715106433	2.26656529942725	1.87508554995878	2.00098771689641	2.98045989218038	2.7895126389433	3.25645426715567	3.33902821139464	3.43593327739823	2.70670883520642	2.61372633473084	2.94942735859281	3.30790146187338	3.27067433561247	3.55371032112449	3.30473354331631	3.50249544673036	2.58906732092019	2.64094098299722	2.28675271979823	3.09781352329183	3.40082938062475	3.11397618077054	3.17500347440575	1.19400458631279	1.78869093274848	1.87109854479519	2.54991990197295	2.83124051695899	2.97873869717742	2.90638661060116	2.94006320890626	1.56276298956361	1.7753992002122	3.27647866215964	2.98853231595436	2.91850338254929	3.23073953196979	3.18376503201019
Pcer_039430	0.571467563079536	1.38841511073987	0.94223797172464	1.3724337450567	1.34005747206755	1.54391437299191	1.46000800553665	1.44583015508425	1.10518729254517	0.710803388297856	0.697801333169747	1.6217002220688	1.42009705790959	1.47079036888585	1.82289243635242	1.54949043630277	1.34190063095605	1.24014252176775	1.51369301815513	1.6018745824263	1.70541023660881	1.65210652091283	1.50325594836878	1.43694968955043	1.68929715712549	1.59150813026812	1.37031537438415	1.73662917383541	1.69780605193841	1.32782114212587	1.49845785893095	0.818123394279065	0.87280226881769	1.10554354524732	1.21231025102205	1.5945717566882	1.29691217598426	1.23931349993703	1.33617826829545	0.867958942634882	0.761875350349827	1.84111328404042	1.63103167977884	1.13684052229699	1.46753673352323	1.30702547896614
Pcer_039561	1.06208729878571	1.10904336203189	1.20851487349457	1.34600113302802	1.19308727130751	1.55407973601747	1.75488747567219	1.6968548405101	1.2185352552604	1.06828262605671	1.06263893712405	1.02567486192795	1.17355184353249	1.27848000392063	1.25793528326882	1.45078256849175	1.46678527602586	1.30637225034092	1.31523650186967	2.0814543895417	1.75501871842452	1.70300730522024	1.92547578225375	1.69868630211072	1.27818841354372	1.02117565445552	1.01768961060084	1.71183961511882	1.30183962223499	1.31989197072336	1.29316128470521	1.13406437098297	1.15655158272691	1.21013547599651	1.788180070818	1.77381645178517	1.86692244419436	1.69194963112832	1.74863291151858	1.23783698530334	1.25814900913097	1.54536690865992	1.72304031027841	1.75166307944855	1.53045379425694	1.63438298095967
Pcer_039650	0.633307469370553	1.80389075340594	1.25268553692619	1.48637926015203	1.28425111501213	1.8418013893066	1.48312520231421	1.32678901892625	1.2777136662458	0.651248043630039	1.0357693958067	1.79579282430469	1.44908228836172	1.2727949812454	1.7965285789244	1.39593499055518	1.75110325957584	1.43015094660798	1.66922189866249	1.66862677462903	1.58735691161501	1.66612235841347	1.59388600600956	1.62484875307501	1.96152137162096	1.92893502631221	1.41348628684792	1.74639522987081	1.78240619676671	1.81707188969783	1.81730082722318	0.863153211631251	0.923572952028046	1.01958026452631	1.47653375162999	1.68959716716192	1.71571770542701	1.72623842112446	1.46334428719452	0.923116582658834	0.54799134224797	1.72603642459723	1.40588569158466	1.25278639679235	1.46450624000258	1.31582897744739
